dataset,arch,level,scale,single_tokens,cum_tokens,tokens_used,seed,method,accuracy,ece_percent,adaptive_ece_percent,brier,auroc
vqav2,m3,4,144,144,190,144,45,Platt Scaling (1D),78.75,8.078112720617858,10.264380088089824,0.1419695935819418,0.7636788048552755
vqav2,m3,4,144,144,190,190,45,Trajectory Platt (5D),78.75,5.177667781710622,7.439373940229419,0.13274093480917357,0.8017927170868347
vqav2,m3,4,144,144,190,144,46,Naive Confidence (NC),78.75,9.232267135754231,8.51711034961045,0.14570587751769482,0.7227077497665733
vqav2,m3,4,144,144,190,144,46,Temperature Scaling (TS),78.75,11.938680683783213,12.337270151574973,0.15259984495970638,0.7227077497665733
vqav2,m3,4,144,144,190,144,46,Platt Scaling (1D),78.75,7.7348077239207,9.28777326752899,0.14739110106478429,0.7227077497665733
vqav2,m3,4,144,144,190,190,46,Trajectory Platt (5D),78.75,5.774094861000778,7.882049839943645,0.1525894974996971,0.7314659197012139
vqav2,m3,5,576,576,766,576,42,Naive Confidence (NC),79.0,8.638952853158113,7.225947408005598,0.13872283282526782,0.7721518987341771
vqav2,m3,5,576,576,766,576,42,Temperature Scaling (TS),79.0,9.40052239038634,8.581816314906144,0.1417016066495697,0.7721518987341771
vqav2,m3,5,576,576,766,576,42,Platt Scaling (1D),79.0,5.52394719494477,6.967957344536302,0.13910843618785562,0.7721518987341771
vqav2,m3,5,576,576,766,766,42,Trajectory Platt (5D),79.0,6.855835657566786,6.504961121827363,0.13800040975402086,0.7882383966244724
vqav2,m3,5,576,576,766,576,43,Naive Confidence (NC),79.0,7.93880473636091,8.134532840922475,0.1410841060971143,0.7752411091018686
vqav2,m3,5,576,576,766,576,43,Temperature Scaling (TS),79.0,8.287528448449688,9.808140265697496,0.14559397119489317,0.7752411091018686
vqav2,m3,5,576,576,766,576,43,Platt Scaling (1D),79.0,5.7748725080342265,6.853819290622417,0.1400946030883203,0.7752411091018686
vqav2,m3,5,576,576,766,766,43,Trajectory Platt (5D),79.0,5.819707587361338,6.596945136785506,0.13924410747214297,0.7802139843279083
vqav2,m3,5,576,576,766,576,44,Naive Confidence (NC),79.0,9.754030017182231,10.08596465177834,0.1450409465024988,0.72999547920434
vqav2,m3,5,576,576,766,576,44,Temperature Scaling (TS),79.0,12.427951462517903,11.325106308881217,0.1511327177412293,0.72999547920434
vqav2,m3,5,576,576,766,576,44,Platt Scaling (1D),79.0,7.358837153980718,9.385937263363612,0.1446288589529241,0.72999547920434
vqav2,m3,5,576,576,766,766,44,Trajectory Platt (5D),79.0,6.471460521221162,6.808646641671658,0.14674573686582892,0.7507911392405063
vqav2,m3,5,576,576,766,576,45,Naive Confidence (NC),79.0,9.68534848280251,9.619140254333617,0.1311410522392963,0.7809674502712477
vqav2,m3,5,576,576,766,576,45,Temperature Scaling (TS),79.0,12.489652370648345,13.046204760184649,0.14148536737928877,0.7809674502712477
vqav2,m3,5,576,576,766,576,45,Platt Scaling (1D),79.0,10.065426032457292,11.007253299707305,0.1358911090894833,0.7809674502712477
vqav2,m3,5,576,576,766,766,45,Trajectory Platt (5D),79.0,5.899893820285795,6.645747974514962,0.13261036533482873,0.8028556359252562
vqav2,m3,5,576,576,766,576,46,Naive Confidence (NC),79.0,9.610868688672781,9.504558276385067,0.13659870434434584,0.7588532248342374
vqav2,m3,5,576,576,766,576,46,Temperature Scaling (TS),79.0,12.41366867477649,12.331393711825388,0.1454800607093145,0.7588532248342374
vqav2,m3,5,576,576,766,576,46,Platt Scaling (1D),79.0,9.417496665620265,11.037753842136052,0.14000269659481318,0.7588532248342374
vqav2,m3,5,576,576,766,766,46,Trajectory Platt (5D),79.0,4.6576527692377585,5.108137581497432,0.13871020743891826,0.787748643761302
avqa,m3,1,1,1,1,1,42,Naive Confidence (NC),39.75,26.37327162269503,26.901898899115622,0.3405438504440302,0.6053654844855033
avqa,m3,1,1,1,1,1,42,Temperature Scaling (TS),39.75,12.586074300667786,18.4640573378371,0.2522320515518671,0.6053654844855033
avqa,m3,1,1,1,1,1,42,Platt Scaling (1D),39.75,10.318499682918162,14.112671674002625,0.23626447430591058,0.6053654844855033
avqa,m3,1,1,1,1,1,42,Trajectory Platt (5D),39.75,10.312075637280943,14.1117470189929,0.23626304732155176,0.6053654844855033
avqa,m3,1,1,1,1,1,43,Naive Confidence (NC),39.75,29.993726428598166,29.141811426728964,0.3603036841094183,0.575432553041572
avqa,m3,1,1,1,1,1,43,Temperature Scaling (TS),39.75,12.750235940767334,19.228634421120848,0.25461854880785595,0.575432553041572
avqa,m3,1,1,1,1,1,43,Platt Scaling (1D),39.75,13.057961945547387,16.383433879598996,0.23946742173259863,0.575432553041572
avqa,m3,1,1,1,1,1,43,Trajectory Platt (5D),39.75,13.048626959323883,16.377496451139447,0.23945757748901236,0.575432553041572
avqa,m3,1,1,1,1,1,44,Naive Confidence (NC),39.75,28.14349519833922,28.95947023108602,0.35459408373368495,0.6020512017536993
avqa,m3,1,1,1,1,1,44,Temperature Scaling (TS),39.75,13.965683984507955,19.50064891849089,0.25275061284179834,0.6020512017536993
avqa,m3,1,1,1,1,1,44,Platt Scaling (1D),39.75,10.407264677699676,16.826087358308772,0.2358475549098418,0.6020512017536993
avqa,m3,1,1,1,1,1,44,Trajectory Platt (5D),39.75,10.66673790663481,16.82542740553618,0.2358464801181897,0.6020512017536993
avqa,m3,1,1,1,1,1,45,Naive Confidence (NC),39.75,29.156630191951994,30.22206424549222,0.36332758790742176,0.585088337378324
avqa,m3,1,1,1,1,1,45,Temperature Scaling (TS),39.75,14.26912453926,21.404923225381367,0.2536319754830805,0.585088337378324
avqa,m3,1,1,1,1,1,45,Platt Scaling (1D),39.75,13.454712373624092,18.41231649469496,0.23731972866192183,0.585088337378324
avqa,m3,1,1,1,1,1,45,Trajectory Platt (5D),39.75,13.107542134821419,18.410050116479397,0.23731505455134683,0.585088337378324
avqa,m3,1,1,1,1,1,46,Naive Confidence (NC),39.75,28.322516086511314,28.177438723854724,0.3564330585289915,0.6009812364623295
avqa,m3,1,1,1,1,1,46,Temperature Scaling (TS),39.75,13.301328472493646,17.530746654294713,0.25269653411678855,0.6009812364623295
avqa,m3,1,1,1,1,1,46,Platt Scaling (1D),39.75,9.534989019154839,15.67316114480812,0.23595407337245827,0.6009812364623295
avqa,m3,1,1,1,1,1,46,Trajectory Platt (5D),39.75,9.36789868026972,15.674529351294044,0.23595396164594373,0.6009812364623295
avqa,m3,2,9,9,10,9,42,Naive Confidence (NC),44.5,30.675772651098665,30.1820932244882,0.36072331454349305,0.572223909302561
avqa,m3,2,9,9,10,9,42,Temperature Scaling (TS),44.5,8.648183339753523,15.584319453786561,0.2521789308147761,0.572223909302561
avqa,m3,2,9,9,10,9,42,Platt Scaling (1D),44.5,12.314609316846472,13.998319187521155,0.24529707604187387,0.572223909302561
avqa,m3,2,9,9,10,10,42,Trajectory Platt (5D),44.5,6.47144499793649,9.977447334676985,0.23881547316569182,0.6023129871444479
avqa,m3,2,9,9,10,9,43,Naive Confidence (NC),44.5,27.420623245649033,27.30289112310857,0.3382389237333259,0.6107146472315012
avqa,m3,2,9,9,10,9,43,Temperature Scaling (TS),44.5,10.217613519892756,14.225571060415687,0.2493466278663619,0.6107146472315012
avqa,m3,2,9,9,10,9,43,Platt Scaling (1D),44.5,10.811405695565162,13.3750583749269,0.2410884522540679,0.6107146472315012
avqa,m3,2,9,9,10,10,43,Trajectory Platt (5D),44.5,5.679446551948785,8.081585835665466,0.24174713896097824,0.5897104970138678
avqa,m3,2,9,9,10,9,44,Naive Confidence (NC),44.5,25.514661040157083,25.17337827011943,0.30964731137062523,0.6447261868610183
avqa,m3,2,9,9,10,9,44,Temperature Scaling (TS),44.5,8.486684481219866,16.859936849297195,0.24854814440220038,0.6447261868610183
avqa,m3,2,9,9,10,9,44,Platt Scaling (1D),44.5,15.732479523964802,16.29859990857893,0.24056070442340755,0.6447261868610183
avqa,m3,2,9,9,10,10,44,Trajectory Platt (5D),44.5,4.523622367531062,9.03153816983104,0.23547176887375304,0.6307824678611196
avqa,m3,2,9,9,10,9,45,Naive Confidence (NC),44.5,27.824345353990793,28.22339567914606,0.34547184748428755,0.5861802814050004
avqa,m3,2,9,9,10,9,45,Temperature Scaling (TS),44.5,9.212237125269644,13.86216549929697,0.2506673349511443,0.5861802814050004
avqa,m3,2,9,9,10,9,45,Platt Scaling (1D),44.5,9.533897169044728,13.633464269703152,0.24343417229622774,0.5861802814050004
avqa,m3,2,9,9,10,10,45,Trajectory Platt (5D),44.5,6.745113722980022,8.106322057545185,0.2322674759232452,0.6414616864055066
avqa,m3,2,9,9,10,9,46,Naive Confidence (NC),44.5,26.546876250766218,25.944645970128484,0.3248190587957279,0.6367547322603503
avqa,m3,2,9,9,10,9,46,Temperature Scaling (TS),44.5,9.523575802871552,14.800312378211691,0.2477452938532234,0.6367547322603503
avqa,m3,2,9,9,10,9,46,Platt Scaling (1D),44.5,11.02473798896596,13.788951330517977,0.2391841120562165,0.6367547322603503
avqa,m3,2,9,9,10,10,46,Trajectory Platt (5D),44.5,3.775548122823237,6.991258703172205,0.23148214910074924,0.6431825083510476
avqa,m3,3,36,36,46,36,42,Naive Confidence (NC),47.25,26.87185291200876,27.98645164817572,0.34967242113858205,0.5406354221520098
avqa,m3,3,36,36,46,36,42,Temperature Scaling (TS),47.25,5.546177140920775,13.728404258731326,0.2527105972764604,0.5406354221520098
avqa,m3,3,36,36,46,36,42,Platt Scaling (1D),47.25,13.880001656211274,14.734557494960132,0.25274911370205944,0.5406354221520098
avqa,m3,3,36,36,46,46,42,Trajectory Platt (5D),47.25,8.00292119756341,7.034960124641658,0.24268316475449975,0.5930941096817874
avqa,m3,3,36,36,46,36,43,Naive Confidence (NC),47.25,25.952463615685705,23.341556835919622,0.3197792027946412,0.6079390155219538
avqa,m3,3,36,36,46,36,43,Temperature Scaling (TS),47.25,6.240594092101432,13.243634616564934,0.2478705499610437,0.6079390155219538
avqa,m3,3,36,36,46,36,43,Platt Scaling (1D),47.25,8.74727800912197,12.459034068188767,0.24397252724506077,0.6079390155219538
avqa,m3,3,36,36,46,46,43,Trajectory Platt (5D),47.25,5.865107413381336,7.58691805228591,0.23289704796841781,0.6393590611600091
avqa,m3,3,36,36,46,36,44,Naive Confidence (NC),47.25,23.56728280056268,24.39347240049392,0.322824109284497,0.5911381930339277
avqa,m3,3,36,36,46,36,44,Temperature Scaling (TS),47.25,5.7555973175029385,13.454336275705591,0.2492667981262317,0.5911381930339277
avqa,m3,3,36,36,46,36,44,Platt Scaling (1D),47.25,10.001406114676227,13.91099951130324,0.24644217022616502,0.5911381930339277
avqa,m3,3,36,36,46,46,44,Trajectory Platt (5D),47.25,5.743570633232592,10.14599284529686,0.230792256701911,0.6550063943428873
avqa,m3,3,36,36,46,36,45,Naive Confidence (NC),47.25,24.765045751817524,24.68535557109863,0.32026435141715665,0.6143835101181073
avqa,m3,3,36,36,46,36,45,Temperature Scaling (TS),47.25,6.277946275314163,12.732173427199506,0.24768146734097748,0.6143835101181073
avqa,m3,3,36,36,46,36,45,Platt Scaling (1D),47.25,7.595138827980592,11.740682239498861,0.24342062447676327,0.6143835101181073
avqa,m3,3,36,36,46,46,45,Trajectory Platt (5D),47.25,6.152855943888423,8.969302956014872,0.24274329906149514,0.6025477068131095
avqa,m3,3,36,36,46,36,46,Naive Confidence (NC),47.25,26.465779935941097,25.753437308594584,0.3314661600137579,0.6012186865267434
avqa,m3,3,36,36,46,36,46,Temperature Scaling (TS),47.25,7.409489383622455,15.51637929415838,0.24836444484288273,0.6012186865267434
avqa,m3,3,36,36,46,36,46,Platt Scaling (1D),47.25,7.291003868513189,14.41715921345493,0.24421816611788838,0.6012186865267434
avqa,m3,3,36,36,46,46,46,Trajectory Platt (5D),47.25,5.977644745260478,6.43706876412034,0.2438883971796379,0.5951754056019458
avqa,m3,4,144,144,190,144,42,Naive Confidence (NC),48.5,24.15878485236317,23.861422345973555,0.30290491518694607,0.6266890201181063
avqa,m3,4,144,144,190,144,42,Temperature Scaling (TS),48.5,4.478616185082192,14.415754770410954,0.24733248335864325,0.6266890201181063
avqa,m3,4,144,144,190,144,42,Platt Scaling (1D),48.5,6.864185829580828,13.95845375390472,0.24510169724627992,0.6266890201181063
avqa,m3,4,144,144,190,190,42,Trajectory Platt (5D),48.5,5.413279466331006,7.495890825986862,0.23195820070248685,0.6446301671504354
avqa,m3,4,144,144,190,144,43,Naive Confidence (NC),48.5,26.862472080625587,27.834189877845343,0.33924746586011784,0.5650835752176959
avqa,m3,4,144,144,190,144,43,Temperature Scaling (TS),48.5,4.824001368440081,13.973214366838373,0.25163751545958496,0.5650835752176959
avqa,m3,4,144,144,190,144,43,Platt Scaling (1D),48.5,5.918285026144545,13.817789353193294,0.25029907788718403,0.5650835752176959
avqa,m3,4,144,144,190,190,43,Trajectory Platt (5D),48.5,7.714463967829943,7.667371202260257,0.23693766186057036,0.6249124211790611
avqa,m3,4,144,144,190,144,44,Naive Confidence (NC),48.5,24.270518781617284,23.3888051006943,0.323066834661987,0.5992643379041136
avqa,m3,4,144,144,190,144,44,Temperature Scaling (TS),48.5,6.202680755336629,13.178480801011826,0.2483892140412712,0.5992643379041136
avqa,m3,4,144,144,190,144,44,Platt Scaling (1D),48.5,6.824037287536772,12.658971007774278,0.24615388728302307,0.5992643379041136
avqa,m3,4,144,144,190,190,44,Trajectory Platt (5D),48.5,4.518359370529653,7.972222886979581,0.23028529800595102,0.6501100990891802
avqa,m3,4,144,144,190,144,45,Naive Confidence (NC),48.5,26.42183439806104,26.474905613809824,0.33934070682641426,0.5804474026623961
avqa,m3,4,144,144,190,144,45,Temperature Scaling (TS),48.5,4.799597419287736,12.69478226734511,0.24970088932156453,0.5804474026623961
avqa,m3,4,144,144,190,144,45,Platt Scaling (1D),48.5,5.260821409737682,11.024322835792479,0.24741226994634608,0.5804474026623961
avqa,m3,4,144,144,190,190,45,Trajectory Platt (5D),48.5,5.337244383990766,9.36954549700022,0.23407229557020273,0.6379741767590831
avqa,m3,4,144,144,190,144,46,Naive Confidence (NC),48.5,24.26788987405598,23.588732352480292,0.3268567789089103,0.5827995195676108
avqa,m3,4,144,144,190,144,46,Temperature Scaling (TS),48.5,4.824323420992162,14.466880174661547,0.24930277728541916,0.5827995195676108
avqa,m3,4,144,144,190,144,46,Platt Scaling (1D),48.5,3.52603238490768,15.166360750098162,0.24739492529715335,0.5827995195676108
avqa,m3,4,144,144,190,190,46,Trajectory Platt (5D),48.5,4.943662434816362,6.773364171385765,0.241439304866819,0.6135271744570113
avqa,m3,5,576,576,766,576,42,Naive Confidence (NC),49.5,25.663308212533597,25.398330429568883,0.31937498493172156,0.5986598659865986
avqa,m3,5,576,576,766,576,42,Temperature Scaling (TS),49.5,4.447841754525729,17.95721809350711,0.24797923232637475,0.5986598659865986
avqa,m3,5,576,576,766,576,42,Platt Scaling (1D),49.5,6.837823503474027,17.66929231160105,0.246290000891563,0.5986598659865986
avqa,m3,5,576,576,766,766,42,Trajectory Platt (5D),49.5,5.25990644469857,7.450287099927663,0.22399966579339467,0.6909940994099409
avqa,m3,5,576,576,766,576,43,Naive Confidence (NC),49.5,24.723557538352907,24.113794296048585,0.31343978537329525,0.603985398539854
avqa,m3,5,576,576,766,576,43,Temperature Scaling (TS),49.5,3.414691956777819,10.98740374018791,0.2473955127102802,0.603985398539854
avqa,m3,5,576,576,766,576,43,Platt Scaling (1D),49.5,8.635639177186318,11.09670540997847,0.24564629990502249,0.603985398539854
avqa,m3,5,576,576,766,766,43,Trajectory Platt (5D),49.5,7.010750239714983,7.840284651145341,0.22614890894065162,0.6762676267626764
avqa,m3,5,576,576,766,576,44,Naive Confidence (NC),49.5,23.649630152620375,23.036400736309588,0.3062994681287773,0.6262876287628762
avqa,m3,5,576,576,766,576,44,Temperature Scaling (TS),49.5,3.542301737361566,11.518539734948655,0.24616843927114726,0.6262876287628762
avqa,m3,5,576,576,766,576,44,Platt Scaling (1D),49.5,10.328119075153344,11.351448126265545,0.2439968993301274,0.6262876287628762
avqa,m3,5,576,576,766,766,44,Trajectory Platt (5D),49.5,7.040322821587323,8.929909903556108,0.22577008613915084,0.6754675467546756
avqa,m3,5,576,576,766,576,45,Naive Confidence (NC),49.5,24.864260324276984,23.911686503328387,0.3198248183444575,0.5808830883088308
avqa,m3,5,576,576,766,576,45,Temperature Scaling (TS),49.5,3.4903701900356827,13.691912721617031,0.25004759486021866,0.5808830883088308
avqa,m3,5,576,576,766,576,45,Platt Scaling (1D),49.5,8.763104543448069,14.248303869621138,0.24973782928633967,0.5808830883088308
avqa,m3,5,576,576,766,766,45,Trajectory Platt (5D),49.5,8.647703973576425,7.780164239928128,0.23065332675010042,0.6526652665266527
avqa,m3,5,576,576,766,576,46,Naive Confidence (NC),49.5,23.65359974093735,23.855981046333913,0.292910658971641,0.6524652465246525
avqa,m3,5,576,576,766,576,46,Temperature Scaling (TS),49.5,5.035008585682624,16.757657023651937,0.244663348702343,0.6524652465246525
avqa,m3,5,576,576,766,576,46,Platt Scaling (1D),49.5,11.45447797030163,16.281088050908092,0.24254022206538287,0.6524652465246525
avqa,m3,5,576,576,766,766,46,Trajectory Platt (5D),49.5,10.330270174890757,9.401650723069908,0.2171373121383066,0.7284728472847285
vllm-safety,m3,1,1,1,1,1,42,Naive Confidence (NC),31.31578947368421,12.196978168856157,12.582937740769825,0.20233597608907278,0.7584919025081297
vllm-safety,m3,1,1,1,1,1,42,Temperature Scaling (TS),31.31578947368421,16.499032565656453,15.22451694067654,0.20383073277224287,0.7584919025081297
vllm-safety,m3,1,1,1,1,1,42,Platt Scaling (1D),31.31578947368421,10.90898623963418,13.605246470458942,0.19355820443452137,0.7584919025081297
vllm-safety,m3,1,1,1,1,1,42,Trajectory Platt (5D),31.31578947368421,10.883291449986002,13.614793082601146,0.19356351515370016,0.7584919025081297
vllm-safety,m3,1,1,1,1,1,43,Naive Confidence (NC),31.31578947368421,11.480360860495193,11.279922172819315,0.2051048101124675,0.7409446537235583
vllm-safety,m3,1,1,1,1,1,43,Temperature Scaling (TS),31.31578947368421,15.635202612046726,15.919759137506034,0.20717915383149793,0.7409446537235583
vllm-safety,m3,1,1,1,1,1,43,Platt Scaling (1D),31.31578947368421,11.547551258586132,11.493931708541133,0.19718334930248804,0.7409446537235583
vllm-safety,m3,1,1,1,1,1,43,Trajectory Platt (5D),31.31578947368421,11.281330895267036,11.495545643724894,0.1971723801074832,0.7409446537235583
vllm-safety,m3,1,1,1,1,1,44,Naive Confidence (NC),31.31578947368421,10.273278386969315,11.492190800215068,0.20207088408910429,0.7331208345407129
vllm-safety,m3,1,1,1,1,1,44,Temperature Scaling (TS),31.31578947368421,11.861241308915748,12.886149797098298,0.20367610692600588,0.7331208345407129
vllm-safety,m3,1,1,1,1,1,44,Platt Scaling (1D),31.31578947368421,8.454165275100006,10.847773761697928,0.1952540948381728,0.7331208345407129
vllm-safety,m3,1,1,1,1,1,44,Trajectory Platt (5D),31.31578947368421,8.46815437078476,10.852134117954657,0.1952669841282343,0.7331208345407129
vllm-safety,m3,1,1,1,1,1,45,Naive Confidence (NC),31.31578947368421,12.555932396728739,13.278489401073834,0.204030733583571,0.7630316494413857
vllm-safety,m3,1,1,1,1,1,45,Temperature Scaling (TS),31.31578947368421,16.069793761551043,17.507957135155753,0.20486064420526542,0.7630316494413857
vllm-safety,m3,1,1,1,1,1,45,Platt Scaling (1D),31.31578947368421,13.511623818140833,12.593191402205242,0.19204507670507898,0.7630316494413857
vllm-safety,m3,1,1,1,1,1,45,Trajectory Platt (5D),31.31578947368421,13.517331316282874,12.594162641387236,0.19204646419664903,0.7630316494413857
vllm-safety,m3,1,1,1,1,1,46,Naive Confidence (NC),31.31578947368421,10.100097381754924,10.615324962295986,0.1913159141215447,0.7646092919926593
vllm-safety,m3,1,1,1,1,1,46,Temperature Scaling (TS),31.31578947368421,15.34446639308522,15.257139299927033,0.1979173111897669,0.7646092919926593
vllm-safety,m3,1,1,1,1,1,46,Platt Scaling (1D),31.31578947368421,9.315190676015181,11.912468043898386,0.18986879720025435,0.7646092919926593
vllm-safety,m3,1,1,1,1,1,46,Trajectory Platt (5D),31.31578947368421,9.325067597000219,11.916092649886483,0.1898936487854248,0.7646092919926593
vllm-safety,m3,2,9,9,10,9,42,Naive Confidence (NC),32.631578947368425,11.577430614515356,13.202822361337512,0.1930164342908121,0.7876764112903224
vllm-safety,m3,2,9,9,10,9,42,Temperature Scaling (TS),32.631578947368425,15.891625523927264,16.289138111510347,0.1980453948368317,0.7876764112903224
vllm-safety,m3,2,9,9,10,9,42,Platt Scaling (1D),32.631578947368425,13.6012371299114,14.848993692484566,0.19236914849592165,0.7876764112903224
vllm-safety,m3,2,9,9,10,10,42,Trajectory Platt (5D),32.631578947368425,7.912027231956784,8.606440166109486,0.1903547779788468,0.7512600806451613
